id,car,price, origin,condition,carType,km,carColor,interiorColor,carDoor,carSeat,engine,gear,wheelDrive
Mã: 4444429,Hyundai Kona 2.0 AT - 2019,585000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"50,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4421386,Mazda CX5 2.5 AT 2WD - 2018,805000000,Lắp ráp trong nước,Xe đã dùng,SUV,"68,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4432191,Kia Sorento DATH - 2018,825000000,Lắp ráp trong nước,Xe đã dùng,SUV,"50,000 Km",Trắng,Kem,5 cửa,7 chỗ,Dầu2.2L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4404865,Audi A1 1.6 TFSI - 2011,555000000,Nhập khẩu,Xe đã dùng,Hatchback,"60,000 Km",Trắng,Đen,3 cửa,4 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4440952,Kia Rondo GATH - 2016,520000000,Lắp ráp trong nước,Xe đã dùng,SUV,"62,000 Km",Trắng,Kem,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4404865,Audi A1 1.6 TFSI - 2011,555000000,Nhập khẩu,Xe đã dùng,Hatchback,"60,000 Km",Trắng,Đen,3 cửa,4 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4440952,Kia Rondo GATH - 2016,520000000,Lắp ráp trong nước,Xe đã dùng,SUV,"62,000 Km",Trắng,Kem,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4386015,Ford Ranger XLS 2.2L 4x2 AT - 2016,558000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"100,000 Km",Cát,Nhiều màu,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4444631,Toyota Vios 1.5 MT - 2005,168000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"125,000 Km",Đen,Ghi,4 cửa,5 chỗ,Xăng1.5L,Số tay,FWD - Dẫn động cầu trước
Mã: 4440493,Chevrolet Captiva LTZ 2.4 AT - 2009,276000000,Lắp ráp trong nước,Xe đã dùng,SUV,"52,000 Km",Bạc,Kem,5 cửa,7 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4259630,Lexus RX 350 - 2018,3650000000,Nhập khẩu,Xe đã dùng,SUV,50 Km,Trắng,Nâu,5 cửa,5 chỗ,Xăng3.5L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4397607,Ford Ranger XLS 2.2L 4x2 MT - 2016,505000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"124,000 Km",Xanh,Ghi,4 cửa,5 chỗ,Dầu2.2L,Số tay,RFD - Dẫn động cầu sau
Mã: 4336849,Mercedes Benz A class A250 Sport AMG - 2014,666000000,Nhập khẩu,Xe đã dùng,Hatchback,"59,000 Km",Trắng,Xám,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4344836,Ford Everest Titanium 2.2L 4x2 AT - 2016,875000000,Nhập khẩu,Xe đã dùng,SUV,"60,000 Km",Trắng,Đen,5 cửa,7 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4374752,Toyota Land Cruiser VX.R 4.6 V8 - 2019,4850000000,Nhập khẩu,Xe đã dùng,SUV,"38,000 Km",Đen,Ghi,5 cửa,8 chỗ,Xăng4.6L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4425845,Suzuki Vitara 1.6 AT - 2016,545000000,Nhập khẩu,Xe đã dùng,SUV,"54,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4369587,BMW 7 Series 730Li - 2018,3350000000,Nhập khẩu,Xe đã dùng,Sedan,"28,000 Km",Trắng,Nâu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4444340,Hyundai Tucson 2.0 ATH - 2017,765000000,Lắp ráp trong nước,Xe đã dùng,Crossover,0 Km,Trắng,Nhiều màu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4397620,Mazda 6 2.0 MT - 2005,210000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"168,268 Km",Trắng,Nhiều màu,4 cửa,5 chỗ,Xăng2.0L,Số tay,FWD - Dẫn động cầu trước
Mã: 4438853,Hyundai Accent 1.4 ATH - 2018,535000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"68,000 Km",Đỏ,Kem,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4415331,Mercedes Benz GLC 250 4Matic - 2017,1430000000,Lắp ráp trong nước,Xe đã dùng,SUV,"60,000 Km",Xanh,Nâu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4403812,Ford Everest 2.5L 4x2 MT - 2009,375000000,Lắp ráp trong nước,Xe đã dùng,SUV,"89,000 Km",Cát,Cát,5 cửa,8 chỗ,Dầu2.5L,Số tay,RFD - Dẫn động cầu sau
Mã: 4422381,Hyundai i10 Grand 1.0 MT Base - 2015,188000000,Nhập khẩu,Xe đã dùng,Hatchback,"82,000 Km",Trắng,Nhiều màu,5 cửa,5 chỗ,Xăng1.0L,Số tay,FWD - Dẫn động cầu trước
Mã: 4443667,Toyota Vios 1.5E MT - 2018,425000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"60,000 Km",Nâu,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tay,FWD - Dẫn động cầu trước
Mã: 4423747,Hyundai Elantra 1.6 AT - 2019,580000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"45,000 Km",Trắng,Kem,4 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4438031,Hyundai SantaFe Cao cấp 2.2L HTRAC - 2021,1290000000,Lắp ráp trong nước,Xe đã dùng,SUV,"5,000 Km",Trắng,Nâu,5 cửa,7 chỗ,Dầu2.2L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 1570743,Suzuki Super Carry Truck 1.0 MT - 2022,249000000,Lắp ráp trong nước,Xe mới,Truck,0 Km,Trắng,Ghi,2 cửa,2 chỗ,Xăng1.0L,Số tay,RFD - Dẫn động cầu sau
Mã: 4175512,Audi A8 - 2022,6650000000,Nhập khẩu,Xe mới,Sedan,0 Km,Đen,Màu khác,4 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448593,Hyundai i10 Grand 1.2 AT - 2019,392000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"32,000 Km",Đỏ,Nhiều màu,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4418253,Toyota Zace GL - 2001,168000000,Lắp ráp trong nước,Xe đã dùng,SUV,"999,999 Km",Xanh,Cát,5 cửa,8 chỗ,Xăng1.8L,Số tay,RFD - Dẫn động cầu sau
Mã: 4271642,VinFast Lux SA 2.0 Premium 2.0 AT - 2019,1030000000,Lắp ráp trong nước,Xe đã dùng,SUV,0 Km,Trắng,-,5 cửa,7 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4402438,Mercedes Benz S class S500L - 2013,2250000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"87,000 Km",Đen,Đen,5 cửa,5 chỗ,Xăng4.7L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4271624,Toyota Highlander LE 2.7 - 2014,1260000000,Nhập khẩu,Xe đã dùng,SUV,0 Km,Cát,Nhiều màu,5 cửa,7 chỗ,Xăng2.7L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4422441,Mazda 3 1.5 AT - 2016,490000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"74,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4344874,Mercedes Benz GLC 200 4Matic - 2020,1950000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"25,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4417420,Chevrolet Colorado LTZ 2.8L 4x4 AT - 2018,599000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"70,000 Km",Đỏ,Xám,4 cửa,5 chỗ,Dầu2.8L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4446493,Toyota Yaris 1.5G - 2017,528000000,Nhập khẩu,Xe đã dùng,Hatchback,"20,000 Km",Bạc,Màu khác,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4285180,Kia Rondo GATH - 2015,515000000,Lắp ráp trong nước,Xe đã dùng,SUV,"52,369 Km",Trắng,Đen,4 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4395252,Ford Ranger XLS 2.2L 4x2 AT - 2019,660000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"48,000 Km",Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4424513,Hyundai SantaFe Cao cấp 2.4L HTRAC - 2021,1180000000,Lắp ráp trong nước,Xe đã dùng,SUV,"30,000 Km",Trắng,Nâu,5 cửa,7 chỗ,Xăng2.4L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4446174,Toyota Camry 2.5Q - 2021,1285000000,Nhập khẩu,Xe đã dùng,Sedan,"9,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4335761,Mercedes Benz C class C250 Exclusive - 2015,960000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"58,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4287985,Jaguar F-Pace R-Sport - 2018,3350000000,Nhập khẩu,Xe đã dùng,SUV,"6,000 Km",Trắng,Nhiều màu,5 cửa,5 chỗ,Xăng3.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4308997,Mercedes Benz S class S500L - 2009,850000000,Nhập khẩu,Xe đã dùng,Sedan,"120,000 Km",Đen,-,4 cửa,5 chỗ,Xăng5.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4410311,Toyota Fortuner 2.5G - 2015,735000000,Lắp ráp trong nước,Xe đã dùng,SUV,"46,000 Km",Bạc,Kem,5 cửa,8 chỗ,Dầu2.5L,Số tay,RFD - Dẫn động cầu sau
Mã: 4308997,Mercedes Benz S class S500L - 2009,850000000,Nhập khẩu,Xe đã dùng,Sedan,"120,000 Km",Đen,-,4 cửa,5 chỗ,Xăng5.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4410311,Toyota Fortuner 2.5G - 2015,735000000,Lắp ráp trong nước,Xe đã dùng,SUV,"46,000 Km",Bạc,Kem,5 cửa,8 chỗ,Dầu2.5L,Số tay,RFD - Dẫn động cầu sau
Mã: 4392942,Chevrolet Colorado LTZ 2.5L 4x4 AT - 2018,600000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"72,000 Km",Bạc,Xám,4 cửa,5 chỗ,Dầu2.5L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4426626,Toyota Hiace 2.5 - 2011,385000000,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,"113,000 Km",Xám,Đen,5 cửa,16 chỗ,Dầu2.5L,Số tay,RFD - Dẫn động cầu sau
Mã: 4419960,Mitsubishi Triton 4x2 AT Mivec - 2017,510000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0 Km,Trắng,Ghi,4 cửa,5 chỗ,Dầu2.4L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4308779,Jeep Wrangler Rubicon 2.0 4x4 AT - 2021,3688000000,Nhập khẩu,Xe mới,SUV,0 Km,Đỏ,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4433801,Toyota Corolla altis 1.8G - 2022,719000000,Nhập khẩu,Xe mới,Sedan,0 Km,Đen,Đen,4 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4385771,Ford Explorer Limited 2.3L EcoBoost - 2017,1380000000,Nhập khẩu,Xe đã dùng,SUV,"80,000 Km",Trắng,Kem,5 cửa,7 chỗ,Xăng2.3L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 1734977,Toyota Hilux 2.8L 4x4 AT - 2022,913000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Cam,Đen,4 cửa,5 chỗ,Dầu2.8L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4390449,Ford Explorer Limited 2.3L EcoBoost - 2017,1440000000,Nhập khẩu,Xe đã dùng,SUV,"62,000 Km",Đỏ,Kem,5 cửa,7 chỗ,Xăng2.3L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4175435,Kia Sorento GATH - 2018,750000000,Lắp ráp trong nước,Xe đã dùng,SUV,0 Km,Đen,Kem,5 cửa,7 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4410430,Peugeot 3008 Allure 1.6 AT - 2020,999000000,Lắp ráp trong nước,Xe đã dùng,Crossover,0 Km,Cam,Đen,5 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4088070,Ford Everest Titanium 2.0L 4x2 AT - 2022,1163000000,Nhập khẩu,Xe mới,SUV,0 Km,Xanh,Xám,5 cửa,7 chỗ,Dầu2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4375200,Hyundai Accent 1.4 MT - 2021,475000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"19,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.4L,Số tay,FWD - Dẫn động cầu trước
Mã: 3699238,Ford Ranger XLS 2.2L 4x2 AT - 2022,650000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4433199,Toyota Fortuner 2.7V 4x4 AT - 2015,630000000,Lắp ráp trong nước,Xe đã dùng,SUV,"28,000 Km",Bạc,Đen,5 cửa,8 chỗ,Xăng2.7L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4439970,Porsche Cayenne 3.0 V6 - 2019,7080000000,Nhập khẩu,Xe đã dùng,SUV,"11,000 Km",Cam,Đen,5 cửa,5 chỗ,Xăng3.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4168093,LandRover Range Rover Sport Supercharged - 2010,969000000,Nhập khẩu,Xe đã dùng,SUV,"90,000 Km",Xám,Nâu,5 cửa,5 chỗ,Xăng5.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4413809,Honda Civic 1.8 AT - 2007,255000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"110,000 Km",Bạc,Đen,4 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4412121,Hyundai Kona 2.0 ATH - 2021,705000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"7,000 Km",Trắng,Nâu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4412121,Hyundai Kona 2.0 ATH - 2021,705000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"7,000 Km",Trắng,Nâu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4442977,Toyota Hilux 3.0G 4x4 AT - 2016,685000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"55,000 Km",Màu khác,Đen,4 cửa,5 chỗ,Dầu3.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4402417,Hyundai SantaFe Premium 2.2L HTRAC - 2019,1150000000,Lắp ráp trong nước,Xe đã dùng,SUV,"48,000 Km",Cát,Nâu,5 cửa,7 chỗ,Dầu2.2L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4426334,Ford Ranger XLS 2.2L 4x2 AT - 2019,685000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"43,999 Km",Xám,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4361147,Kia Cerato 2.0 AT Premium - 2019,630000000,Lắp ráp trong nước,Xe đã dùng,Sedan,0 Km,Xanh,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4415593,Toyota Camry 2.0G - 2020,990000000,Nhập khẩu,Xe đã dùng,Sedan,"30,000 Km",Đen,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 1734964,Toyota Hilux 2.4L 4x4 MT - 2021,799000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Cam,Đen,4 cửa,5 chỗ,Dầu2.4L,Số tay,4WD - Dẫn động 4 bánh
Mã: 4415755,Mercedes Benz S class S400L - 2017,2680000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"50,000 Km",Đen,Nâu,4 cửa,5 chỗ,Xăng3.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4232511,Honda City 1.5TOP - 2020,535000000,Lắp ráp trong nước,Xe đã dùng,Sedan,0 Km,Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4416383,Toyota Veloz Cross Top 1.5 CVT - 2022,688000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4360961,Kia Morning SX 1.1 AT Sport - 2011,210000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"90,000 Km",Ghi,Đen,5 cửa,5 chỗ,Xăng1.1L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4369901,Mercedes Benz C class C200 - 2016,985000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"40,000 Km",Trắng,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4391152,Kia Cerato 2.0 AT Premium - 2020,629000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"9,000 Km",Đen,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 3799652,VinFast Lux A 2.0 Cao cấp - 2022,874000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Hồng,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3775489,Mercedes Benz GLC 250 4Matic - 2018,1690000000,Lắp ráp trong nước,Xe đã dùng,SUV,"26,000 Km",Đen,Nâu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4061463,Ford Everest Titanium 2.0L 4x2 AT - 2022,1151000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,-,5 cửa,7 chỗ,Dầu2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4445567,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,934000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"33,000 Km",Trắng,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4419083,Toyota Corolla Cross 1.8G - 2021,789000000,Nhập khẩu,Xe đã dùng,SUV,"6,000 Km",Đen,Nhiều màu,5 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4413799,Lamborghini Urus 4.0 V8 - 2022,23000000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Đỏ,5 cửa,5 chỗ,Xăng4.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4428861,Daewoo Lacetti EX - 2009,175000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"100,000 Km",Đen,Ghi,4 cửa,5 chỗ,Xăng1.6L,Số tay,FWD - Dẫn động cầu trước
Mã: 4405937,Mercedes Benz C class C200 Exclusive - 2020,1589000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"7,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4063584,Mercedes Benz GLC 300 4Matic - 2022,2568000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Đỏ,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4264008,Ford Ranger Raptor 2.0L 4x4 AT - 2022,1209000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Đỏ,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4192925,Toyota RAV4 LE 2.5 FWD - 2014,1035000000,Nhập khẩu,Xe đã dùng,SUV,"46,000 Km",Trắng,Đỏ,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4322183,Mazda CX5 2.5 AT AWD - 2016,680000000,Lắp ráp trong nước,Xe đã dùng,SUV,"70,000 Km",Cát,Đen,5 cửa,5 chỗ,Xăng2.5L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4197987,BMW 6 Series 650i Convertible - 2005,980000000,Nhập khẩu,Xe đã dùng,Convertible/Cabriolet,0 Km,Đen,Ghi,4 cửa,4 chỗ,Xăng4.8L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4250346,Mercedes Benz S class S450L - 2019,3750000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"2,000 Km",Đen,Nâu,4 cửa,5 chỗ,Xăng3.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4250124,Porsche 718 Boxster 2.0 AT - 2020,5300000000,Nhập khẩu,Xe đã dùng,Convertible/Cabriolet,"15,000 Km",Đỏ,Đen,2 cửa,2 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4430992,Ford EcoSport Titanium 1.5L AT - 2019,559000000,Lắp ráp trong nước,Xe đã dùng,SUV,"24,000 Km",Xanh,Đen,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4438858,Kia Cerato 1.6 AT Luxury - 2020,598000000,Lắp ráp trong nước,Xe đã dùng,Sedan,0 Km,Đỏ,Kem,4 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4258043,Lexus GX 460 - 2015,3390000000,Nhập khẩu,Xe đã dùng,SUV,0 Km,Trắng,-,5 cửa,7 chỗ,Xăng4.6L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4373797,Toyota Land Cruiser VX 4.6 V8 - 2016,3500000000,Nhập khẩu,Xe đã dùng,SUV,"75,000 Km",Đen,Kem,5 cửa,8 chỗ,Xăng4.6L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4426353,Suzuki XL7 1.5 AT - 2022,599000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4412777,Mazda 3 1.5L Luxury - 2020,650000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"50,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4386014,Ford Ranger XL 2.2L 4x4 MT - 2014,440000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0 Km,Đỏ,Ghi,4 cửa,5 chỗ,Dầu2.2L,Số tay,4WD - Dẫn động 4 bánh
Mã: 4305063,Kia K3 1.6 AT - 2015,445000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"60,000 Km",Đen,Ghi,4 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4306059,Hyundai Getz 1.1 MT - 2010,176000000,Nhập khẩu,Xe đã dùng,Hatchback,"150,000 Km",Cát,Đen,5 cửa,5 chỗ,Xăng1.1L,Số tay,FWD - Dẫn động cầu trước
Mã: 4413692,Kia Seltos Premium 1.4 AT - 2021,769000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"12,345 Km",Đen,Kem,5 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4439318,Ford Ranger XLS 2.2L 4x2 AT - 2021,710000000,Lắp ráp trong nước,Xe đã dùng,Bán tải / Pickup,"10,200 Km",Xanh,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4426501,Kia Rondo GAT - 2016,455000000,Lắp ráp trong nước,Xe đã dùng,SUV,"80,000 Km",Trắng,Kem,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 3547275,Hyundai Accent 1.4 AT Đặc Biệt - 2022,535000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Trắng,Kem,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4024679,Kia Morning Deluxe - 2019,335000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"30,000 Km",Đỏ,Kem,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4396933,Chevrolet Colorado High Country 2.8L 4x4 AT - 2016,550000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"80,000 Km",Đỏ,Nâu,4 cửa,5 chỗ,Dầu2.8L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4321075,Toyota Avanza Premio 1.5 AT - 2022,588000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4416218,Toyota Vios 1.5G - 2015,399000000,Lắp ráp trong nước,Xe đã dùng,Sedan,0 Km,Bạc,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4354775,Mercedes Benz GLC 300 4Matic - 2020,2350000000,Lắp ráp trong nước,Xe đã dùng,SUV,"35,000 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4438754,Hyundai Avante 1.6 MT - 2014,268000000,Lắp ráp trong nước,Xe đã dùng,Sedan,0 Km,Đen,Ghi,4 cửa,5 chỗ,Xăng1.6L,Số tay,FWD - Dẫn động cầu trước
Mã: 4310941,Toyota Sienna LE 2.7 - 2010,890000000,Nhập khẩu,Xe đã dùng,Van/Minivan,0 Km,Trắng,Kem,5 cửa,7 chỗ,Xăng2.7L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4409968,Honda CRV G - 2018,835000000,Nhập khẩu,Xe đã dùng,SUV,"50,000 Km",Bạc,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4286065,Ford Explorer Limited 2.3L EcoBoost - 2019,1879000000,Nhập khẩu,Xe đã dùng,SUV,"24,000 Km",Trắng,Đen,5 cửa,7 chỗ,Xăng2.3L,Số tự động,AWD - 4 bánh toàn thời gian
